blogs/sd/3000096.png	luxury spa treatment room, candles, orchid, realistic photo
blogs/sd/3000097.png	luxury spa treatment room, candles, orchid, realistic photo
blogs/sd/3000098.png	luxury spa treatment room, candles, orchid, realistic photo
blogs/sd/3000099.png	luxury spa treatment room, candles, orchid, realistic photo
deals/type_1.png	delicious chinese hotpot double meal set on table, overhead food photography, appetizing, realistic
deals/type_2.png	ktv drinks and snacks set with microphone, realistic photo
deals/type_3.png	hair salon care package, scissors and comb, realistic photo
deals/type_4.png	fitness gym day pass, dumbbells, realistic photo
deals/type_5.png	foot spa treatment set, essential oils, realistic photo
deals/type_6.png	luxury spa facial care set, cream and towel, realistic photo
deals/type_7.png	kids playground day pass, colorful, realistic photo
deals/type_8.png	craft beer set with glasses, bar, realistic photo
deals/type_9.png	party room package with ktv and board games, realistic photo
deals/type_10.png	manicure set, nail polish colors, realistic photo
